date,equity
2024-01-24,1007774.6855645295
2024-01-25,1007774.6855645295
2024-01-26,1007774.6855645295
2024-01-29,1007774.6855645295
2024-01-30,1007774.6855645295
2024-01-31,1007774.6855645295
2024-02-01,1007774.6855645295
2024-02-02,1007774.6855645295
2024-02-05,1007774.6855645295
2024-02-06,1007774.6855645295
2024-02-07,1007774.6855645295
2024-02-08,1007774.6855645295
2024-02-09,1007774.6855645295
2024-02-13,1007774.6855645295
2024-02-14,1007774.6855645295
2024-02-15,1007774.6855645295
2024-02-16,1007774.6855645295
2024-02-19,1007774.6855645295
2024-02-20,1007774.6855645295
2024-02-21,1007774.6855645295
2024-02-22,1007774.6855645295
2024-02-26,1007774.6855645295
2024-02-27,1007774.6855645295
2024-02-28,1007774.6855645295
2024-02-29,1007774.6855645295
2024-03-01,1007774.6855645295
2024-03-04,1007774.6855645295
2024-03-05,1007774.6855645295
2024-03-06,1007774.6855645295
2024-03-07,1007774.6855645295
2024-03-08,1007674.7010645295
2024-03-11,1004234.5808882294
2024-03-12,1004234.5808882294
2024-03-13,1004234.5808882294
2024-03-14,1004234.5808882294
2024-03-15,1004234.5808882294
2024-03-18,1004234.5808882294
2024-03-19,1004234.5808882294
2024-03-21,1004234.5808882294
2024-03-22,1004134.6651382295
2024-03-25,1003490.5216382295
2024-03-26,1003490.5216382295
2024-03-27,1003390.6096382295
2024-03-28,998948.8696382295
2024-03-29,998948.8696382295
2024-04-01,998948.8696382295
2024-04-02,998948.8696382295
2024-04-03,998948.8696382295
2024-04-04,998948.8696382295
2024-04-05,998948.8696382295
2024-04-08,998948.8696382295
2024-04-09,998948.8696382295
2024-04-10,998948.8696382295
2024-04-11,998948.8696382295
2024-04-12,998948.8696382295
2024-04-15,998948.8696382295
2024-04-16,998948.8696382295
2024-04-17,998948.8696382295
2024-04-18,998948.8696382295
2024-04-19,998948.8696382295
2024-04-22,998948.8696382295
2024-04-23,998948.8696382295
2024-04-24,998948.8696382295
2024-04-25,998948.8696382295
2024-04-26,998948.8696382295
2024-04-30,998948.8696382295
2024-05-01,998948.8696382295
2024-05-02,998948.8696382295
2024-05-07,998948.8696382295
2024-05-08,998948.8696382295
2024-05-09,998948.8696382295
2024-05-10,998948.8696382295
2024-05-13,998948.8696382295
2024-05-14,998948.8696382295
2024-05-15,998948.8696382295
2024-05-16,998948.8696382295
2024-05-17,998948.8696382295
2024-05-20,998948.8696382295
2024-05-21,998948.8696382295
2024-05-22,998948.8696382295
2024-05-23,998948.8696382295
2024-05-24,998948.8696382295
2024-05-27,998948.8696382295
2024-05-28,998948.8696382295
2024-05-29,998948.8696382295
2024-05-30,998948.8696382295
2024-05-31,998948.8696382295
2024-06-03,998948.8696382295
2024-06-04,998948.8696382295
2024-06-05,998948.8696382295
2024-06-06,998948.8696382295
2024-06-07,998948.8696382295
2024-06-10,998948.8696382295
2024-06-11,998948.8696382295
2024-06-12,998948.8696382295
2024-06-13,998948.8696382295
2024-06-14,998948.8696382295
2024-06-17,998948.8696382295
2024-06-18,998948.8696382295
2024-06-19,998948.8696382295
2024-06-20,998948.8696382295
2024-06-21,998948.8696382295
2024-06-24,998948.8696382295
2024-06-25,998948.8696382295
2024-06-26,998948.8696382295
2024-06-27,998948.8696382295
2024-06-28,998948.8696382295
2024-07-01,998948.8696382295
2024-07-02,998948.8696382295
2024-07-03,998948.8696382295
2024-07-04,998948.8696382295
2024-07-05,998948.8696382295
2024-07-08,998948.8696382295
2024-07-09,998948.8696382295
2024-07-10,998948.8696382295
2024-07-11,998948.8696382295
2024-07-12,998948.8696382295
2024-07-16,998948.8696382295
2024-07-17,998948.8696382295
2024-07-18,998948.8696382295
2024-07-19,998948.8696382295
2024-07-22,998948.8696382295
2024-07-23,998948.8696382295
2024-07-24,998948.8696382295
2024-07-25,998948.8696382295
2024-07-26,998948.8696382295
2024-07-29,998948.8696382295
2024-07-30,998948.8696382295
2024-07-31,998948.8696382295
2024-08-01,998948.8696382295
2024-08-02,998948.8696382295
2024-08-05,998948.8696382295
2024-08-06,998948.8696382295
2024-08-07,998948.8696382295
2024-08-08,998948.8696382295
2024-08-09,998948.8696382295
2024-08-13,998948.8696382295
2024-08-14,998948.8696382295
2024-08-15,998948.8696382295
2024-08-16,998948.8696382295
2024-08-19,998948.8696382295
2024-08-20,998948.8696382295
2024-08-21,998948.8696382295
2024-08-22,998948.8696382295
2024-08-23,998948.8696382295
2024-08-26,998948.8696382295
2024-08-27,998948.8696382295
2024-08-28,998948.8696382295
2024-08-29,998948.8696382295
2024-08-30,998948.8696382295
2024-09-02,998948.8696382295
2024-09-03,998948.8696382295
2024-09-04,998948.8696382295
2024-09-05,998948.8696382295
2024-09-06,998948.8696382295
2024-09-09,998948.8696382295
2024-09-10,998948.8696382295
2024-09-11,998948.8696382295
2024-09-12,998948.8696382295
2024-09-13,998948.8696382295
2024-09-17,998948.8696382295
2024-09-18,998948.8696382295
2024-09-19,998948.8696382295
2024-09-20,998948.8696382295
2024-09-24,998948.8696382295
2024-09-25,998948.8696382295
2024-09-26,998948.8696382295
2024-09-27,998948.8696382295
2024-09-30,998948.8696382295
2024-10-01,998948.8696382295
2024-10-02,998948.8696382295
2024-10-03,998948.8696382295
2024-10-04,998948.8696382295
2024-10-07,998948.8696382295
2024-10-08,998948.8696382295
2024-10-09,998948.8696382295
2024-10-10,998948.8696382295
2024-10-11,998948.8696382295
2024-10-15,998948.8696382295
2024-10-16,998948.8696382295
2024-10-17,998948.8696382295
2024-10-18,998948.8696382295
2024-10-21,998948.8696382295
2024-10-22,998948.8696382295
2024-10-23,998948.8696382295
2024-10-24,998948.8696382295
2024-10-25,998948.8696382295
2024-10-28,998948.8696382295
2024-10-29,998948.8696382295
2024-10-30,998948.8696382295
2024-10-31,998948.8696382295
2024-11-01,998948.8696382295
2024-11-05,998948.8696382295
2024-11-06,998948.8696382295
2024-11-07,998948.8696382295
2024-11-08,998948.8696382295
2024-11-11,998948.8696382295
2024-11-12,998948.8696382295
2024-11-13,998948.8696382295
2024-11-14,998948.8696382295
2024-11-15,998948.8696382295
2024-11-18,998948.8696382295
2024-11-19,998948.8696382295
2024-11-20,998948.8696382295
2024-11-21,998948.8696382295
2024-11-22,998948.8696382295
2024-11-25,998948.8696382295
2024-11-26,998948.8696382295
2024-11-27,998948.8696382295
2024-11-28,998948.8696382295
2024-11-29,998948.8696382295
2024-12-02,998948.8696382295
2024-12-03,998848.9243421175
2024-12-04,998239.6416179964
2024-12-05,998139.6686140748
2024-12-06,999580.9206906053
2024-12-09,999580.9206906053
2024-12-10,999580.9206906053
2024-12-11,999580.9206906053
2024-12-12,999580.9206906053
2024-12-13,999580.9206906053
2024-12-16,999580.9206906053
2024-12-17,999580.9206906053
2024-12-18,999580.9206906053
2024-12-19,999580.9206906053
2024-12-20,999580.9206906053
2024-12-23,999580.9206906053
2024-12-24,999580.9206906053
2024-12-25,999580.9206906053
2024-12-26,999580.9206906053
2024-12-27,999580.9206906053
2024-12-30,999480.9856906054
2025-01-06,998116.6831906054
2025-01-07,998016.7494406054
2025-01-08,996521.6058991167
2025-01-09,996521.6058991167
2025-01-10,996521.6058991167
2025-01-14,996521.6058991167
2025-01-15,996521.6058991167
2025-01-16,996521.6058991167
2025-01-17,996521.6058991167
2025-01-20,996521.6058991167
2025-01-21,996521.6058991167
2025-01-22,996521.6058991167
2025-01-23,996521.6058991167
2025-01-24,996521.6058991167
2025-01-27,996521.6058991167
2025-01-28,996521.6058991167
2025-01-29,996521.6058991167
2025-01-30,996521.6058991167
2025-01-31,996521.6058991167
2025-02-03,996521.6058991167
2025-02-04,996521.6058991167
2025-02-05,996521.6058991167
2025-02-06,996521.6058991167
2025-02-07,996521.6058991167
2025-02-10,996521.6058991167
2025-02-12,996521.6058991167
2025-02-13,996521.6058991167
2025-02-14,996521.6058991167
2025-02-17,996521.6058991167
2025-02-18,996521.6058991167
2025-02-19,996521.6058991167
2025-02-20,996521.6058991167
2025-02-21,996521.6058991167
2025-02-25,996521.6058991167
2025-02-26,996521.6058991167
2025-02-27,996521.6058991167
2025-02-28,996521.6058991167
2025-03-03,996521.6058991167
2025-03-04,996521.6058991167
2025-03-05,996521.6058991167
2025-03-06,996521.6058991167
2025-03-07,996521.6058991167
2025-03-10,996521.6058991167
2025-03-11,996521.6058991167
2025-03-12,996521.6058991167
2025-03-13,996521.6058991167
2025-03-14,996521.6058991167
2025-03-17,996521.6058991167
2025-03-18,996521.6058991167
2025-03-19,996521.6058991167
2025-03-21,996521.6058991167
2025-03-24,996521.6058991167
2025-03-25,996521.6058991167
2025-03-26,996521.6058991167
2025-03-27,996521.6058991167
2025-03-28,996521.6058991167
2025-03-31,996521.6058991167
2025-04-01,996521.6058991167
2025-04-02,996521.6058991167
2025-04-03,996521.6058991167
2025-04-04,996521.6058991167
2025-04-07,996521.6058991167
2025-04-08,996521.6058991167
2025-04-09,996521.6058991167
2025-04-10,996521.6058991167
2025-04-11,996521.6058991167
2025-04-14,996521.6058991167
2025-04-15,996521.6058991167
2025-04-16,996521.6058991167
2025-04-17,996521.6058991167
2025-04-18,996521.6058991167
2025-04-21,996521.6058991167
2025-04-22,996521.6058991167
2025-04-23,996521.6058991167
2025-04-24,996521.6058991167
2025-04-25,996521.6058991167
2025-04-28,996521.6058991167
2025-04-30,996521.6058991167
2025-05-01,996521.6058991167
2025-05-02,996521.6058991167
2025-05-07,996521.6058991167
2025-05-08,996521.6058991167
2025-05-09,996521.6058991167
2025-05-12,996521.6058991167
2025-05-13,996421.6637511142
2025-05-14,996945.2757353671
2025-05-15,996714.2292458651
2025-05-16,996714.2292458651
2025-05-19,996714.2292458651
2025-05-20,996714.2292458651
2025-05-21,996714.2292458651
2025-05-22,996714.2292458651
2025-05-23,996714.2292458651
2025-05-26,996714.2292458651
2025-05-27,996714.2292458651
2025-05-28,996714.2292458651
2025-05-29,996614.2973497775
2025-05-30,1002280.4809536899
2025-06-02,1002280.4809536899
2025-06-03,1002280.4809536899
2025-06-04,1002280.4809536899
2025-06-05,1002280.4809536899
2025-06-06,1002280.4809536899
2025-06-09,1002280.4809536899
2025-06-10,1002280.4809536899
2025-06-11,1002280.4809536899
2025-06-12,1002280.4809536899
2025-06-13,1002280.4809536899
2025-06-16,1002280.4809536899
2025-06-17,1002280.4809536899
2025-06-18,1002280.4809536899
2025-06-19,1002280.4809536899
2025-06-20,1002280.4809536899
2025-06-23,1002280.4809536899
2025-06-24,1002280.4809536899
2025-06-25,1002280.4809536899
2025-06-26,1002280.4809536899
2025-06-27,1002280.4809536899
2025-06-30,1002280.4809536899
2025-07-01,1002280.4809536899
2025-07-02,1002280.4809536899
2025-07-03,1002280.4809536899
2025-07-04,1002280.4809536899
2025-07-07,1002280.4809536899
2025-07-08,1002180.5079497683
2025-07-09,1000153.9986958469
2025-07-10,1000153.9986958469
2025-07-11,1000153.9986958469
2025-07-14,1000153.9986958469
2025-07-15,1000153.9986958469
2025-07-16,1000153.9986958469
2025-07-17,1000153.9986958469
2025-07-18,1000153.9986958469
2025-07-22,1000153.9986958469
2025-07-23,1000153.9986958469
2025-07-24,1000153.9986958469
2025-07-25,1000153.9986958469
2025-07-28,1000153.9986958469
2025-07-29,1000153.9986958469
2025-07-30,1000153.9986958469
2025-07-31,1000153.9986958469
2025-08-01,1000153.9986958469
2025-08-04,1000153.9986958469
2025-08-05,1000153.9986958469
2025-08-06,1000153.9986958469
2025-08-07,1000153.9986958469
2025-08-08,1000153.9986958469
2025-08-12,1000153.9986958469
2025-08-13,1000153.9986958469
2025-08-14,1000054.0446958469
2025-08-15,1001187.4736958469
2025-08-18,1001187.4736958469
2025-08-19,1001187.4736958469
2025-08-20,1001187.4736958469
2025-08-21,1001187.4736958469
2025-08-22,1001187.4736958469
2025-08-25,1001187.4736958469
2025-08-26,1001187.4736958469
2025-08-27,1001187.4736958469
2025-08-28,1001187.4736958469
2025-08-29,1001187.4736958469
2025-09-01,1001187.4736958469
2025-09-02,1001187.4736958469
2025-09-03,1001187.4736958469
2025-09-04,1001187.4736958469
2025-09-05,1001187.4736958469
2025-09-08,1001187.4736958469
2025-09-09,1001187.4736958469
2025-09-10,1001187.4736958469
2025-09-11,1001187.4736958469
2025-09-12,1001087.5051958469
2025-09-16,1000368.8461958469
2025-09-17,1000268.8651958469
2025-09-18,998803.3597190707
2025-09-19,998803.3597190707
2025-09-22,998803.3597190707
2025-09-24,998803.3597190707
2025-09-25,998803.3597190707
2025-09-26,998803.3597190707
2025-09-29,998803.3597190707
2025-09-30,998803.3597190707
2025-10-01,998803.3597190707
2025-10-02,998803.3597190707
2025-10-03,998803.3597190707
2025-10-06,998803.3597190707
2025-10-07,998803.3597190707
2025-10-08,998803.3597190707
2025-10-09,998803.3597190707
2025-10-10,998803.3597190707
2025-10-14,998803.3597190707
2025-10-15,998803.3597190707
2025-10-16,998803.3597190707
2025-10-17,998703.3932671435
2025-10-20,999587.4894127734
2025-10-21,1000875.6939676593
